Time,Funding Rate
10/3/2019 0:00,-0.0005
10/2/2019 16:00,0.0001
10/2/2019 8:00,0.0001
10/2/2019 0:00,0.0001
10/1/2019 16:00,0.0001
10/1/2019 8:00,0.0001
10/1/2019 0:00,0.0001
9/30/2019 16:00,0.0001
9/30/2019 8:00,0.0001
9/30/2019 0:00,0.0001
9/29/2019 16:00,0.0001
9/29/2019 8:00,0.0001
9/29/2019 0:00,0.0001
9/28/2019 16:00,0.0001
9/28/2019 8:00,0.0001
9/28/2019 0:00,0.0001
9/27/2019 16:00,0.0001
9/27/2019 8:00,0.0001
9/27/2019 0:00,0.0001
9/26/2019 16:00,0.0001
9/26/2019 8:00,0.0001
9/26/2019 0:00,0.0001
9/25/2019 16:00,0.0001
9/25/2019 8:00,0.0001
9/25/2019 0:00,0.0001
9/24/2019 16:00,0.0001
9/24/2019 8:00,0.0001
9/24/2019 0:00,0.0001
9/23/2019 16:00,0.0001
9/23/2019 8:00,0.0001
9/23/2019 0:00,0.0001
9/22/2019 16:00,0.0001
9/22/2019 8:00,0.0001
9/22/2019 0:00,0.0001
9/21/2019 16:00,0.0001
9/21/2019 8:00,0.0001
9/21/2019 0:00,0.0001
9/20/2019 16:00,0.0001
9/20/2019 8:00,0.0001
9/20/2019 0:00,0.0001
9/19/2019 16:00,0.0001
9/19/2019 8:00,0.0001
9/19/2019 0:00,0.0001
9/18/2019 16:00,0.0001
9/18/2019 8:00,0.0001
9/18/2019 0:00,0.0001
9/17/2019 16:00,0.0001
9/17/2019 8:00,0.0001
9/17/2019 0:00,0.0001
9/16/2019 16:00,0.0001
9/16/2019 8:00,0.0001
9/16/2019 0:00,0.0001
9/15/2019 16:00,0.0001
9/15/2019 8:00,0.0001
9/15/2019 0:00,0.0001
9/14/2019 16:00,0.0001
9/14/2019 8:00,0.0001
9/14/2019 0:00,0.0001
9/13/2019 16:00,0.0001
9/13/2019 8:00,0.0001
9/13/2019 0:00,0.0001
9/12/2019 16:00,0.0001
9/12/2019 8:00,0.0001
9/12/2019 0:00,0.0001
9/11/2019 16:00,0.0001
9/11/2019 8:00,0.0001
9/11/2019 0:00,0.0001
9/10/2019 16:00,0.0001
